year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
2015,2,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",28,6,3.79,0.13,1.21,0,0.87,0,0
2015,2,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",188,30,11.59,2.14,7.12,0,9.15,10,2
2015,2,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",210,42,17.13,3.57,11.39,0,9.9,7,1
2015,2,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",178,23,8.11,1.43,5.18,0,8.28,5,0
2015,2,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",330,60,29.57,3.55,9.29,0,17.59,4,0
2015,2,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",467,103,32.02,9.51,34.01,0,27.46,18,0
2015,2,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",219,39,22.09,2.46,5.53,0,8.92,9,0
2015,2,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",181,21,6.96,1.83,3.92,0,8.29,3,0
2015,2,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",290,45,20.98,4.7,11.49,0,7.83,0,0
2015,2,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",113,16,8.73,0,2.16,0,5.11,0,1
2015,2,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",95,12,6.71,0.2,0.15,0,4.94,2,0
2015,2,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",80,15,7.4,1,2.23,0,4.37,0,0
2015,2,DL,Delta Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",28,8,3.7,1,2.3,0,1,0,0
2015,2,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",157,30,8.71,2.93,7.07,0,11.29,4,0
2015,2,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",377,77,25.41,6.83,28.13,0,16.63,14,1
2015,2,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",493,73,32.16,6.17,17.77,0,16.89,9,0
2015,2,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",113,12,6.79,1.89,0.57,0,2.75,4,0
2015,2,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",125,18,8.43,2.74,1.95,0,4.89,2,0
2015,2,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",82,29,9.66,0,18.02,0,1.32,0,0
2015,2,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",203,35,15.92,2.22,10.06,0,6.8,7,0
2015,2,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",196,29,15.35,0.6,8.27,0,4.77,4,1
2015,2,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",148,28,17.3,3.05,3.6,0,4.05,4,1
2015,2,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",73,6,2.75,0,1.37,0,1.88,2,0
2015,2,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",38,4,1.14,0,0.47,0,2.39,0,0
2015,2,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",478,82,29.79,2.81,16.34,0,33.07,9,0
2015,2,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",92,19,13.47,0.45,3,0,2.08,1,0
2015,2,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: Port Columbus International",230,42,17.35,3.48,10,0,11.17,4,0
2015,2,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",356,57,21.07,4.78,11.95,0,19.19,4,0
2015,2,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",251,50,21.49,2.74,9.3,0,16.47,3,0
2015,2,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",28,5,0.26,0,2.15,0,2.6,0,0
2015,2,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",33,6,3.88,0.87,0.41,0,0.84,1,0
2015,2,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",136,20,10.26,0,3.22,0,6.52,5,1
2015,2,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",70,7,2.96,0,1.52,0,2.52,5,0
2015,2,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",84,10,5.5,1.58,1.21,0,1.71,1,0
2015,2,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",81,13,7.39,1.9,2.88,0,0.83,3,1
2015,2,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",140,16,10.55,2,0.08,0,3.37,2,0
2015,2,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",231,42,20.27,1.99,4.25,0,15.49,5,0
2015,2,DL,Delta Air Lines Inc.,SHV,"Shreveport, LA: Shreveport Regional",23,3,0.22,0.74,0,0,2.04,2,0
2015,2,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",115,15,6.43,0.65,2.94,0,4.97,0,0
2015,2,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",66,9,6.67,0,0.33,0,2,0,0
2015,2,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",28,2,0.77,0,1.02,0,0.21,1,0
2015,2,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",51,12,5.08,0.3,4.31,0,2.31,1,0
2015,2,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",229,29,12.76,2.34,6.29,0,7.62,7,0
2015,2,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",152,31,13.82,5.46,4.1,0,7.62,6,0
2015,2,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",183,21,5.15,1.18,5.5,0,9.16,5,2
2015,2,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",118,16,7.96,4.29,0.85,0,2.9,2,0
2015,2,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",81,9,4.99,1.56,0.87,0,1.58,3,0
2015,2,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",115,16,8.07,0.44,2.41,0,5.08,3,0
2015,2,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",58,11,5,1.14,2.14,0,2.73,1,1
2015,2,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",63,19,8.14,2.88,4.62,0,3.36,1,0
2015,2,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",42,7,3.25,0.5,0.94,0,2.31,2,0
2015,2,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",85,19,10.7,1.56,3.04,0,3.71,3,0
2015,2,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",80,8,4,0,3.64,0,0.36,0,0
2015,2,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",55,11,3.11,1,3.81,0,3.08,0,0
2015,2,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",415,66,29.69,4.44,14.18,0,17.68,7,0
2015,2,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",46,12,4.43,1.32,1.9,0,4.35,0,1
2015,2,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",44,7,4.7,0,2.17,0,0.13,1,0
2015,2,DL,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",36,4,2.09,0.93,0.07,0,0.91,1,0
2015,2,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",149,31,17.11,1.27,2.78,0,9.84,3,2
2015,2,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",213,25,12.99,1.55,6.66,0,3.81,2,0
2015,2,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",28,7,1,0,3.85,0,2.15,0,0
2015,2,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",195,42,15.76,2.06,12.94,0,11.25,1,0
2015,2,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",106,20,7.79,2.91,4.88,0,4.41,1,0
2015,2,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",28,7,3.37,0,2.38,0,1.25,0,0
2015,2,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",28,5,2,0,2.6,0,0.4,0,0
2015,2,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",29,4,0,1.18,0.13,0,2.7,1,0
2015,2,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",28,4,2.09,0.11,0,0,1.8,1,0
2015,2,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",65,4,2.08,0.26,0.65,0,1.01,0,0
2015,2,DL,Delta Air Lines Inc.,DLH,"Duluth, MN: Duluth International",23,3,1,0.23,1,0,0.77,0,0
2015,2,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",10,3,1.81,0,0.69,0,0.5,0,0
2015,2,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Northwest Florida Regional",112,17,4.61,4.3,2.47,0,5.62,2,2
2015,2,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",24,5,2.94,0.53,0.53,0,1.01,0,0
2015,2,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",36,5,2.73,0,2.27,0,0,0,0
2015,2,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",28,5,1.89,1,2.11,0,0,2,0
2015,2,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",29,4,2.95,0,0.03,0,1.03,0,1
2015,2,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",65,4,2,0,1.18,0,0.82,2,0
2015,2,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",35,6,2.53,1,0,0,2.47,1,0
2015,2,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",37,5,1.95,1.17,0.41,0,1.47,0,0
2015,2,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Outagamie County Regional",34,11,5.29,1,2.26,0,2.45,1,0
2015,2,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",79,19,6.07,1.21,6.56,0,5.16,2,1
2015,2,DL,Delta Air Lines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",28,9,3.27,2.06,1.45,0,2.22,0,0
2015,2,DL,Delta Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",26,8,5.35,0,2.37,0,0.28,0,0
2015,2,DL,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",25,4,2.74,0,0.07,0,1.19,2,0
2015,2,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Austin Straubel International",21,10,5.09,0,1.46,0,3.45,0,0
2015,2,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",28,10,2.44,0.92,3.09,0,3.55,2,0
2015,2,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",26,5,2.93,0,0.71,0,1.36,3,0
2015,2,DL,Delta Air Lines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",25,4,2.68,0,1.32,0,0,2,0
2015,2,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",27,3,0.35,0,1.1,0,1.55,0,0
2015,2,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Regional/Woodrum Field",24,8,2.46,0.46,1.64,0,3.43,1,0
2015,2,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",21,4,1.24,0.67,1,0,1.09,0,0
2015,2,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",4,0,0,0,0,0,0,0,0
2015,2,DL,Delta Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",7,2,1.03,0,0.97,0,0,0,0
2015,2,DL,Delta Air Lines Inc.,MOT,"Minot, ND: Minot International",4,0,0,0,0,0,0,0,0
2015,3,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",31,2,1,0,0,0,1,0,0
2015,3,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",86,8,3.68,0.19,2,0,2.13,0,0
2015,3,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",631,82,30.27,2.17,17.99,0,31.56,1,1
2015,3,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",329,28,13.74,1,1.33,0,11.93,0,0
2015,3,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20957,2599,790.4,100.93,766.67,1.86,939.14,73,12
2015,3,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4442,664,177.94,19.2,203.73,0,263.13,27,2
2015,3,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",274,40,15.34,1.28,15.05,0,8.33,2,0
2015,3,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",601,104,29.82,0,58,0,16.18,23,1
2015,3,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",64,7,4.33,0,0.89,0,1.78,0,0
2015,3,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3171,393,129.68,16.27,108.72,0,138.33,3,1
2015,3,DL,Delta Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",29,4,2.07,0,0.4,0,1.52,0,0
2015,3,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",31,6,3.84,0,1.46,0,0.7,0,0
2015,3,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Northwest Florida Regional",183,16,2,4.96,6.15,0,2.9,2,0
2015,3,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",97,8,2.87,0,2.03,0,3.1,0,0
2015,3,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",971,149,47.06,4.86,71.68,0,25.4,7,2
2015,3,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",124,20,9.71,0.67,4.47,0,5.15,0,0
2015,3,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",556,72,26.11,7.03,26.47,0,12.39,3,5
2015,3,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2092,437,133.57,21.8,205.32,0,76.31,6,1
2015,3,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",595,109,34.37,3.83,42.9,0,27.89,7,0
2015,3,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",775,111,51.04,4.38,41.39,0,14.2,6,0
2015,3,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2360,643,118.88,13.32,325.45,0,185.35,88,24
2015,3,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2601,749,137.61,17.17,415.41,0,178.81,101,30
2015,3,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",1110,169,65.16,8.8,43.69,0,51.35,11,3
2015,3,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",139,9,6,1.28,0.61,0,1.12,0,0
2015,3,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1120,165,66.75,10.63,46.26,0,41.35,16,0
2015,3,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1474,312,82.59,12.12,102.95,0,114.35,27,4
2015,3,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",845,154,60.23,6.86,41.29,0,45.63,15,0
2015,3,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4872,658,195.96,16.82,235.21,0,210.01,20,4
2015,3,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1583,306,115.37,10.94,106.16,0.95,72.58,20,0
2015,3,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",342,61,26.38,2.7,11.78,0,20.14,1,0
2015,3,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",453,58,28.6,5.34,14.32,0,9.75,0,0
2015,3,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",296,62,23.72,10.76,21.39,0,6.13,5,2
2015,3,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",253,38,22.55,0,8.82,0,6.63,0,0
2015,3,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",712,104,31.49,8.55,47.11,0,16.86,10,1
2015,3,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",412,64,35.43,0.29,10.29,0,18,3,0
2015,3,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",685,120,46.66,2.61,40.28,0,30.45,3,0
2015,3,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",967,178,70.81,8.46,56.32,0,42.42,0,1
2015,3,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",296,50,28.24,0.18,8.69,0,12.89,0,0
2015,3,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",809,142,53.99,8.65,36.43,0,42.93,6,1
2015,3,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",734,103,32.19,2.46,54.4,0,13.95,3,0
2015,3,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",111,25,11.91,0,8.03,0,5.06,0,1
2015,3,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",713,125,58.06,4.08,41.17,0,21.69,9,7
2015,3,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",209,25,17.16,0,3.28,0,4.56,1,0
2015,3,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",604,106,40.24,2.31,46.84,0,16.61,1,1
2015,3,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",97,12,1.74,0.99,7.01,0,2.26,0,1
2015,3,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",312,59,28.01,2.21,15.05,0,13.73,0,2
2015,3,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",566,67,22.18,0.57,25.61,0,18.64,0,1
2015,3,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",298,35,14.78,0,11.19,0,9.03,2,0
2015,3,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",419,80,21.97,2.09,42.62,0,13.32,6,2
2015,3,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Honolulu International",263,77,15.37,0.87,52.44,0,8.33,0,0
2015,3,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",449,83,43.75,2.77,15.99,0,20.49,0,1
2015,3,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",89,4,1.84,0,0.88,0,1.28,0,0
2015,3,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",62,6,2.77,0,1.6,0,1.63,0,0
2015,3,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",173,25,10.87,1.23,7.42,0,5.49,0,0
2015,3,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",397,55,31.88,0.56,12.58,0,9.98,0,0
2015,3,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",413,44,25.77,0,7.75,0,10.48,0,1
2015,3,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",308,49,26.65,0,9.49,0,12.86,0,0
2015,3,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: Port Columbus International",270,44,24.01,0,6.26,0,13.73,0,1
2015,3,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",133,23,11.33,0.88,3.99,0,6.8,0,0
2015,3,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",240,30,17.07,2,4.23,0,6.7,0,1
2015,3,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",393,46,23.95,0.36,8.51,0,13.18,0,0
2015,3,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",384,63,31.84,0.55,11.3,0,19.31,0,0
2015,3,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",93,10,5.72,0,1.03,0,3.25,0,0
2015,3,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",240,22,8.22,0,9.85,0,3.93,0,0
2015,3,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",93,23,9.01,0,8.52,0,5.47,0,0
2015,3,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",89,9,4.92,0,0,0,4.08,0,0
2015,3,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",63,4,2.29,0,0,0,1.71,0,0
2015,3,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",209,24,14.51,1.47,3.76,0,4.26,0,0
2015,3,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",62,8,4.27,0.96,1.88,0,0.89,0,0
2015,3,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",294,27,13.73,0,4.31,0,8.96,0,0
2015,3,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",116,15,8.65,0,3.8,0,2.55,0,0
2015,3,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",634,80,41.73,2.97,18.22,0,17.07,3,1
2015,3,DL,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",85,9,5.22,0,1.07,0,2.71,0,0
2015,3,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",31,8,2.06,0,2.18,0,3.76,0,0
2015,3,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",444,73,31.98,0.99,17.34,0,22.69,0,0
2015,3,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",173,20,13.54,0,3.58,0,2.88,0,1
2015,3,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",168,19,11.21,0,2.7,0,5.09,0,0
2015,3,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",116,14,5.35,0,2.89,0,5.75,3,2
2015,3,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",146,17,8.86,1,2.33,0,4.81,0,0
2015,3,DL,Delta Air Lines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",31,7,3.15,1,0.53,0,2.31,0,0
2015,3,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",278,30,19.03,0,7.34,0,3.63,0,0
2015,3,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",270,31,17.54,3,4,0,6.46,2,1
2015,3,DL,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",,,,,,,,,
2015,3,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",114,9,4.3,0,1.32,0,3.37,0,0
2015,3,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",61,7,3.29,0,2,0,1.71,0,0
2015,3,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",220,32,10.51,0.19,7.8,0,13.49,0,0
2015,3,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",370,45,26.38,0,9.66,0,8.96,0,0
2015,3,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",88,10,7.91,0,1.57,0,0.53,0,0
2015,3,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",155,17,13.76,0.19,1.59,0,1.46,0,0
2015,3,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",121,15,11.27,0,1.22,0,2.51,0,0
2015,3,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",93,6,2.4,0,2.15,0,1.45,2,0
2015,3,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",261,25,12.29,0.34,1.83,0,10.54,1,2
2015,3,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",124,10,6.12,0,2.11,0,1.77,0,0
2015,3,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",173,17,8.58,1,2.47,0,4.95,0,0
2015,3,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",123,20,11.94,1.23,3.29,0,3.54,0,0
2015,3,DL,Delta Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",29,4,1.93,0,1.06,0,1.01,0,0
2015,3,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",239,26,13.68,0.25,2.82,0,9.26,1,3
2015,3,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",151,15,6.26,2,3.3,0,3.44,0,0
2015,3,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",93,31,4.89,0,23.07,0,3.04,0,0
2015,3,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",100,13,2.62,0.4,2.68,0,7.3,0,1
2015,3,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",62,8,5.57,0,1.29,0,1.14,0,0
2015,3,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",216,32,12.34,1.75,6.48,0,11.43,3,2
2015,3,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",88,8,4.1,0.22,1.51,0,2.17,0,0
2015,3,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",31,3,2,0,0.5,0,0.5,0,1
